gene_ids moduleColors
ENSG00000081026 blue
ENSG00000081041 blue
ENSG00000081059 turquoise
ENSG00000081087 red
ENSG00000081154 blue
ENSG00000081177 red
ENSG00000081189 red
ENSG00000081237 blue
ENSG00000081307 blue
ENSG00000081320 blue
ENSG00000081377 pink
ENSG00000081386 red
ENSG00000081665 red
ENSG00000081692 turquoise
ENSG00000081721 black
ENSG00000081760 turquoise
ENSG00000081791 turquoise
ENSG00000081870 blue
ENSG00000081913 turquoise
ENSG00000082014 turquoise
ENSG00000082068 blue
ENSG00000082074 blue
ENSG00000082146 blue
ENSG00000082153 blue
ENSG00000082212 blue
ENSG00000082213 blue
ENSG00000082258 blue
ENSG00000082269 red
ENSG00000082397 blue
ENSG00000082438 blue
ENSG00000082512 blue
ENSG00000082515 blue
ENSG00000082516 red
ENSG00000082641 turquoise
ENSG00000082701 blue
ENSG00000082781 pink
ENSG00000082805 turquoise
ENSG00000082898 red
ENSG00000082996 red
ENSG00000083093 red
ENSG00000083097 red
ENSG00000083099 blue
ENSG00000083123 blue
ENSG00000083168 blue
ENSG00000083223 blue
ENSG00000083290 blue
ENSG00000083312 red
ENSG00000083444 turquoise
ENSG00000083454 turquoise
ENSG00000083457 blue
ENSG00000083520 blue
ENSG00000083535 blue
ENSG00000083544 blue
ENSG00000083635 blue
ENSG00000083642 blue
ENSG00000083720 blue
ENSG00000083750 blue
ENSG00000083799 blue
ENSG00000083807 turquoise
ENSG00000083812 turquoise
ENSG00000083814 red
ENSG00000083817 blue
ENSG00000083828 blue
ENSG00000083838 turquoise
ENSG00000083842 turquoise
ENSG00000083844 red
ENSG00000083845 turquoise
ENSG00000083896 blue
ENSG00000083937 blue
ENSG00000084070 red
ENSG00000084072 blue
ENSG00000084073 red
ENSG00000084090 blue
ENSG00000084092 turquoise
ENSG00000084093 blue
ENSG00000084110 red
ENSG00000084112 turquoise
ENSG00000084207 turquoise
ENSG00000084234 blue
ENSG00000084444 red
ENSG00000084463 black
ENSG00000084623 blue
ENSG00000084652 turquoise
ENSG00000084676 blue
ENSG00000084693 turquoise
ENSG00000084731 turquoise
ENSG00000084733 red
ENSG00000084754 blue
ENSG00000084764 turquoise
ENSG00000084774 turquoise
ENSG00000085063 blue
ENSG00000085117 turquoise
ENSG00000085185 turquoise
ENSG00000085224 blue
ENSG00000085231 blue
ENSG00000085265 turquoise
ENSG00000085274 blue
ENSG00000085365 blue
ENSG00000085377 turquoise
ENSG00000085382 blue
ENSG00000085415 red
ENSG00000085433 blue
ENSG00000085449 blue
ENSG00000085491 blue
ENSG00000085511 red
ENSG00000085514 turquoise
ENSG00000085552 turquoise
ENSG00000085644 turquoise
ENSG00000085662 turquoise
ENSG00000085719 blue
ENSG00000085721 blue
ENSG00000085733 pink
ENSG00000085760 blue
ENSG00000085788 blue
ENSG00000085832 blue
ENSG00000085871 blue
ENSG00000085872 turquoise
ENSG00000085978 black
ENSG00000085982 turquoise
ENSG00000085998 turquoise
ENSG00000086015 turquoise
ENSG00000086061 blue
ENSG00000086062 turquoise
ENSG00000086065 blue
ENSG00000086102 red
ENSG00000086189 blue
ENSG00000086200 red
ENSG00000086232 blue
ENSG00000086288 blue
ENSG00000086300 blue
ENSG00000086475 blue
ENSG00000086504 turquoise
ENSG00000086544 turquoise
ENSG00000086570 green
ENSG00000086589 blue
ENSG00000086598 blue
ENSG00000086619 blue
ENSG00000086666 blue
ENSG00000086712 blue
ENSG00000086730 blue
ENSG00000086758 turquoise
ENSG00000086827 red
ENSG00000086848 red
ENSG00000087008 turquoise
ENSG00000087053 blue
ENSG00000087074 turquoise
ENSG00000087077 turquoise
ENSG00000087086 turquoise
ENSG00000087087 turquoise
ENSG00000087088 turquoise
ENSG00000087095 red
ENSG00000087111 turquoise
ENSG00000087152 turquoise
ENSG00000087157 turquoise
ENSG00000087191 blue
ENSG00000087206 blue
ENSG00000087253 blue
ENSG00000087263 red
ENSG00000087266 turquoise
ENSG00000087269 turquoise
ENSG00000087274 turquoise
ENSG00000087301 blue
ENSG00000087302 blue
ENSG00000087303 blue
ENSG00000087338 blue
ENSG00000087365 turquoise
ENSG00000087448 red
ENSG00000087460 turquoise
ENSG00000087470 blue
ENSG00000087502 red
ENSG00000087586 blue
ENSG00000087589 turquoise
ENSG00000087884 blue
ENSG00000087903 turquoise
ENSG00000087995 blue
ENSG00000088035 red
ENSG00000088038 turquoise
ENSG00000088053 turquoise
ENSG00000088179 blue
ENSG00000088205 blue
ENSG00000088247 turquoise
ENSG00000088256 turquoise
ENSG00000088298 turquoise
ENSG00000088356 turquoise
ENSG00000088448 blue
ENSG00000088451 blue
ENSG00000088682 turquoise
ENSG00000088727 turquoise
ENSG00000088766 red
ENSG00000088808 turquoise
ENSG00000088812 red
ENSG00000088826 turquoise
ENSG00000088827 turquoise
ENSG00000088832 blue
ENSG00000088833 turquoise
ENSG00000088854 green
ENSG00000088876 red
ENSG00000088888 turquoise
ENSG00000088930 blue
ENSG00000088970 blue
ENSG00000088986 red
ENSG00000088992 turquoise
ENSG00000089006 blue
ENSG00000089009 blue
ENSG00000089022 blue
ENSG00000089041 turquoise
ENSG00000089048 blue
ENSG00000089050 blue
ENSG00000089053 blue
ENSG00000089057 turquoise
ENSG00000089060 turquoise
ENSG00000089063 blue
ENSG00000089091 turquoise
ENSG00000089094 turquoise
ENSG00000089123 blue
ENSG00000089127 red
ENSG00000089154 turquoise
ENSG00000089157 turquoise
ENSG00000089159 turquoise
ENSG00000089169 turquoise
ENSG00000089177 blue
ENSG00000089195 blue
ENSG00000089220 blue
ENSG00000089234 blue
ENSG00000089248 blue
ENSG00000089280 turquoise
ENSG00000089289 blue
ENSG00000089327 turquoise
ENSG00000089335 blue
ENSG00000089351 turquoise
ENSG00000089486 turquoise
ENSG00000089505 turquoise
ENSG00000089597 turquoise
ENSG00000089639 turquoise
ENSG00000089682 red
ENSG00000089685 turquoise
ENSG00000089693 turquoise
ENSG00000089723 black
ENSG00000089737 blue
ENSG00000089775 blue
ENSG00000089818 black
ENSG00000089820 turquoise
ENSG00000089876 red
ENSG00000089902 blue
ENSG00000089916 blue
ENSG00000090006 turquoise
ENSG00000090013 turquoise
ENSG00000090020 turquoise
ENSG00000090054 blue
ENSG00000090060 blue
ENSG00000090061 turquoise
ENSG00000090104 blue
ENSG00000090238 turquoise
ENSG00000090263 blue
ENSG00000090266 blue
ENSG00000090273 turquoise
ENSG00000090316 turquoise
ENSG00000090339 turquoise
ENSG00000090372 turquoise
ENSG00000090376 blue
ENSG00000090382 blue
ENSG00000090432 turquoise
ENSG00000090447 turquoise
ENSG00000090470 red
ENSG00000090487 blue
ENSG00000090520 blue
ENSG00000090554 turquoise
ENSG00000090565 turquoise
ENSG00000090581 turquoise
ENSG00000090612 red
ENSG00000090615 turquoise
ENSG00000090621 turquoise
ENSG00000090659 turquoise
ENSG00000090661 turquoise
ENSG00000090674 turquoise
ENSG00000090686 blue
ENSG00000090776 turquoise
ENSG00000090857 turquoise
ENSG00000090861 turquoise
ENSG00000090863 turquoise
ENSG00000090905 red
ENSG00000090920 turquoise
ENSG00000090924 turquoise
ENSG00000090971 turquoise
ENSG00000090975 turquoise
ENSG00000090989 red
ENSG00000091009 blue
ENSG00000091039 blue
ENSG00000091073 turquoise
ENSG00000091106 red
ENSG00000091127 blue
ENSG00000091136 green
ENSG00000091140 blue
ENSG00000091157 red
ENSG00000091164 blue
ENSG00000091262 turquoise
ENSG00000091317 blue
ENSG00000091409 blue
ENSG00000091436 blue
ENSG00000091483 blue
ENSG00000091490 blue
ENSG00000091527 blue
ENSG00000091536 turquoise
ENSG00000091542 turquoise
ENSG00000091592 turquoise
ENSG00000091640 turquoise
ENSG00000091651 green
ENSG00000091732 turquoise
ENSG00000091831 blue
ENSG00000091947 turquoise
ENSG00000092010 blue
ENSG00000092020 blue
ENSG00000092036 blue
ENSG00000092051 turquoise
ENSG00000092067 turquoise
ENSG00000092094 blue
ENSG00000092098 turquoise
ENSG00000092108 blue
ENSG00000092140 red
ENSG00000092148 blue
ENSG00000092199 blue
ENSG00000092200 blue
ENSG00000092201 red
ENSG00000092203 blue
ENSG00000092208 blue
ENSG00000092295 turquoise
ENSG00000092330 turquoise
ENSG00000092421 turquoise
ENSG00000092439 blue
ENSG00000092470 blue
ENSG00000092529 turquoise
ENSG00000092531 blue
ENSG00000092820 blue
ENSG00000092841 blue
ENSG00000092847 turquoise
ENSG00000092853 blue
ENSG00000092871 turquoise
ENSG00000092929 turquoise
ENSG00000092931 blue
ENSG00000092964 blue
ENSG00000092978 red
ENSG00000093000 blue
ENSG00000093010 turquoise
ENSG00000093072 turquoise
ENSG00000093100 turquoise
ENSG00000093134 blue
ENSG00000093144 red
ENSG00000093167 blue
ENSG00000093183 blue
ENSG00000093217 turquoise
ENSG00000094631 turquoise
ENSG00000094841 blue
ENSG00000094880 red
ENSG00000094914 turquoise
ENSG00000094916 blue
ENSG00000094975 blue
ENSG00000095002 red
ENSG00000095015 red
ENSG00000095059 turquoise
ENSG00000095066 turquoise
ENSG00000095139 red
ENSG00000095209 blue
ENSG00000095261 red
ENSG00000095303 pink
ENSG00000095319 turquoise
ENSG00000095321 turquoise
ENSG00000095370 turquoise
ENSG00000095380 blue
ENSG00000095383 turquoise
ENSG00000095397 turquoise
ENSG00000095485 blue
ENSG00000095564 blue
ENSG00000095574 blue
ENSG00000095585 blue
ENSG00000095787 blue
ENSG00000095794 blue
ENSG00000095906 turquoise
ENSG00000095951 blue
ENSG00000096060 red
ENSG00000096063 blue
ENSG00000096070 turquoise
ENSG00000096080 turquoise
ENSG00000096093 blue
ENSG00000096384 blue
ENSG00000096401 blue
ENSG00000096433 turquoise
ENSG00000096654 red
ENSG00000096717 blue
ENSG00000096746 blue
ENSG00000096872 blue
ENSG00000096968 red
ENSG00000096996 turquoise
ENSG00000097007 turquoise
ENSG00000097021 turquoise
ENSG00000097033 blue
ENSG00000097046 blue
ENSG00000099139 turquoise
ENSG00000099194 turquoise
ENSG00000099203 turquoise
ENSG00000099204 pink
ENSG00000099219 blue
ENSG00000099246 blue
ENSG00000099250 blue
ENSG00000099251 turquoise
ENSG00000099284 blue
ENSG00000099290 blue
ENSG00000099308 turquoise
ENSG00000099326 turquoise
ENSG00000099330 turquoise
ENSG00000099331 turquoise
ENSG00000099337 turquoise
ENSG00000099338 turquoise
ENSG00000099341 turquoise
ENSG00000099364 turquoise
ENSG00000099377 turquoise
ENSG00000099381 turquoise
ENSG00000099385 turquoise
ENSG00000099622 blue
ENSG00000099624 turquoise
ENSG00000099715 turquoise
ENSG00000099783 blue
ENSG00000099785 turquoise
ENSG00000099795 turquoise
ENSG00000099797 turquoise
ENSG00000099800 turquoise
ENSG00000099804 turquoise
ENSG00000099810 red
ENSG00000099817 turquoise
ENSG00000099821 turquoise
ENSG00000099840 turquoise
ENSG00000099849 turquoise
ENSG00000099860 turquoise
ENSG00000099875 turquoise
ENSG00000099889 turquoise
ENSG00000099899 turquoise
ENSG00000099901 blue
ENSG00000099904 turquoise
ENSG00000099910 turquoise
ENSG00000099917 turquoise
ENSG00000099940 blue
ENSG00000099942 blue
ENSG00000099949 turquoise
ENSG00000099954 turquoise
ENSG00000099956 turquoise
ENSG00000099968 blue
ENSG00000099974 turquoise
ENSG00000099977 turquoise
ENSG00000099985 turquoise
ENSG00000099991 turquoise
ENSG00000099992 turquoise
ENSG00000099995 turquoise
ENSG00000099999 turquoise
ENSG00000100003 turquoise
ENSG00000100014 blue
ENSG00000100023 turquoise
ENSG00000100024 turquoise
ENSG00000100027 turquoise
ENSG00000100028 blue
ENSG00000100029 turquoise
ENSG00000100030 blue
ENSG00000100031 turquoise
ENSG00000100034 turquoise
ENSG00000100036 turquoise
ENSG00000100038 turquoise
ENSG00000100055 turquoise
ENSG00000100056 turquoise
ENSG00000100058 turquoise
ENSG00000100060 turquoise
ENSG00000100068 turquoise
ENSG00000100075 turquoise
ENSG00000100077 blue
ENSG00000100079 blue
ENSG00000100083 turquoise
ENSG00000100084 turquoise
ENSG00000100092 turquoise
ENSG00000100095 turquoise
ENSG00000100097 turquoise
ENSG00000100099 turquoise
ENSG00000100100 turquoise
ENSG00000100104 blue
ENSG00000100105 turquoise
ENSG00000100106 turquoise
ENSG00000100109 turquoise
ENSG00000100124 turquoise
ENSG00000100129 blue
ENSG00000100138 blue
ENSG00000100139 turquoise
ENSG00000100142 turquoise
ENSG00000100147 turquoise
ENSG00000100150 turquoise
ENSG00000100151 turquoise
ENSG00000100154 turquoise
ENSG00000100181 turquoise
ENSG00000100201 blue
ENSG00000100206 turquoise
ENSG00000100207 turquoise
ENSG00000100209 blue
ENSG00000100216 blue
ENSG00000100219 blue
ENSG00000100220 blue
ENSG00000100221 black
ENSG00000100225 black
ENSG00000100226 turquoise
ENSG00000100227 turquoise
ENSG00000100228 turquoise
ENSG00000100239 turquoise
ENSG00000100241 turquoise
ENSG00000100242 turquoise
ENSG00000100243 turquoise
ENSG00000100246 turquoise
ENSG00000100258 turquoise
ENSG00000100263 turquoise
ENSG00000100266 turquoise
ENSG00000100271 turquoise
ENSG00000100280 turquoise
ENSG00000100281 blue
ENSG00000100284 turquoise
ENSG00000100285 blue
ENSG00000100288 turquoise
ENSG00000100292 turquoise
ENSG00000100294 turquoise
ENSG00000100296 turquoise
ENSG00000100297 turquoise
ENSG00000100299 turquoise
ENSG00000100300 turquoise
ENSG00000100304 turquoise
ENSG00000100307 turquoise
ENSG00000100316 turquoise
ENSG00000100319 turquoise
ENSG00000100321 turquoise
ENSG00000100324 turquoise
ENSG00000100325 turquoise
ENSG00000100330 turquoise
ENSG00000100335 turquoise
ENSG00000100336 turquoise
ENSG00000100342 turquoise
ENSG00000100345 turquoise
ENSG00000100347 turquoise
ENSG00000100348 turquoise
ENSG00000100350 turquoise
ENSG00000100351 pink
ENSG00000100353 blue
ENSG00000100354 blue
ENSG00000100359 turquoise
ENSG00000100360 turquoise
ENSG00000100364 turquoise
ENSG00000100365 turquoise
ENSG00000100368 turquoise
ENSG00000100372 red
ENSG00000100373 turquoise
ENSG00000100376 turquoise
ENSG00000100379 turquoise
ENSG00000100380 blue
ENSG00000100387 blue
ENSG00000100393 turquoise
ENSG00000100395 turquoise
ENSG00000100401 turquoise
ENSG00000100403 turquoise
ENSG00000100410 blue
ENSG00000100412 turquoise
ENSG00000100413 turquoise
ENSG00000100416 turquoise
ENSG00000100417 turquoise
ENSG00000100418 turquoise
ENSG00000100422 turquoise
ENSG00000100425 turquoise
ENSG00000100426 turquoise
ENSG00000100427 turquoise
ENSG00000100429 turquoise
ENSG00000100439 turquoise
ENSG00000100441 turquoise
ENSG00000100442 blue
ENSG00000100445 turquoise
ENSG00000100461 turquoise
ENSG00000100462 turquoise
ENSG00000100478 blue
ENSG00000100483 blue
ENSG00000100485 blue
ENSG00000100490 blue
ENSG00000100503 blue
ENSG00000100504 blue
ENSG00000100519 blue
ENSG00000100522 blue
ENSG00000100523 blue
ENSG00000100528 blue
ENSG00000100532 blue
ENSG00000100554 red
ENSG00000100564 blue
ENSG00000100567 blue
ENSG00000100568 blue
ENSG00000100575 blue
ENSG00000100577 turquoise
ENSG00000100578 red
ENSG00000100580 blue
ENSG00000100591 red
ENSG00000100592 blue
ENSG00000100596 red
ENSG00000100599 turquoise
ENSG00000100600 blue
ENSG00000100601 red
ENSG00000100603 blue
ENSG00000100605 turquoise
ENSG00000100612 blue
ENSG00000100614 blue
ENSG00000100625 turquoise
ENSG00000100628 turquoise
ENSG00000100629 blue
ENSG00000100632 blue
ENSG00000100644 black
ENSG00000100647 turquoise
ENSG00000100650 blue
ENSG00000100652 green
ENSG00000100664 blue
ENSG00000100697 red
ENSG00000100711 turquoise
ENSG00000100714 blue
ENSG00000100722 blue
ENSG00000100726 turquoise
ENSG00000100731 blue
ENSG00000100744 red
ENSG00000100749 blue
ENSG00000100764 blue
ENSG00000100767 green
ENSG00000100784 red
ENSG00000100796 blue
ENSG00000100802 turquoise
ENSG00000100804 blue
ENSG00000100811 blue
ENSG00000100813 turquoise
ENSG00000100814 blue
ENSG00000100815 red
ENSG00000100823 turquoise
ENSG00000100836 turquoise
ENSG00000100852 blue
ENSG00000100865 turquoise
ENSG00000100883 red
ENSG00000100888 red
ENSG00000100889 turquoise
ENSG00000100890 blue
ENSG00000100897 turquoise
ENSG00000100902 blue
ENSG00000100906 black
ENSG00000100908 turquoise
ENSG00000100911 blue
ENSG00000100916 blue
ENSG00000100918 turquoise
ENSG00000100926 turquoise
ENSG00000100934 blue
ENSG00000100938 blue
ENSG00000100941 green
ENSG00000100949 turquoise
ENSG00000100979 turquoise
ENSG00000100982 turquoise
ENSG00000100983 turquoise
ENSG00000100985 turquoise
ENSG00000100991 turquoise
ENSG00000100994 turquoise
ENSG00000100997 turquoise
ENSG00000101017 turquoise
ENSG00000101019 red
ENSG00000101040 red
ENSG00000101052 blue
ENSG00000101079 blue
ENSG00000101082 pink
ENSG00000101084 blue
ENSG00000101096 blue
ENSG00000101104 turquoise
ENSG00000101109 blue
ENSG00000101126 blue
ENSG00000101132 blue
ENSG00000101138 red
ENSG00000101146 black
ENSG00000101150 turquoise
ENSG00000101152 turquoise
ENSG00000101158 turquoise
ENSG00000101160 turquoise
ENSG00000101161 turquoise
ENSG00000101162 pink
ENSG00000101166 blue
ENSG00000101181 turquoise
ENSG00000101182 blue
ENSG00000101188 turquoise
ENSG00000101189 turquoise
ENSG00000101190 blue
ENSG00000101191 turquoise
ENSG00000101193 black
ENSG00000101194 turquoise
ENSG00000101199 turquoise
ENSG00000101213 turquoise
ENSG00000101216 turquoise
ENSG00000101220 turquoise
ENSG00000101224 turquoise
ENSG00000101236 turquoise
ENSG00000101246 turquoise
ENSG00000101247 blue
ENSG00000101255 turquoise
ENSG00000101265 blue
ENSG00000101266 blue
ENSG00000101290 black
ENSG00000101294 turquoise
ENSG00000101307 turquoise
ENSG00000101310 red
ENSG00000101335 pink
ENSG00000101336 turquoise
ENSG00000101337 turquoise
ENSG00000101342 green
ENSG00000101343 blue
ENSG00000101346 turquoise
ENSG00000101347 red
ENSG00000101350 blue
ENSG00000101361 turquoise
ENSG00000101363 turquoise
ENSG00000101365 blue
ENSG00000101367 blue
ENSG00000101384 turquoise
ENSG00000101391 blue
ENSG00000101407 red
ENSG00000101413 blue
ENSG00000101417 turquoise
ENSG00000101421 turquoise
ENSG00000101425 turquoise
ENSG00000101439 turquoise
ENSG00000101442 blue
ENSG00000101444 turquoise
ENSG00000101445 turquoise
ENSG00000101452 blue
ENSG00000101457 turquoise
ENSG00000101464 red
ENSG00000101473 turquoise
ENSG00000101474 blue
ENSG00000101493 turquoise
ENSG00000101544 black
ENSG00000101546 turquoise
ENSG00000101557 blue
ENSG00000101558 blue
ENSG00000101574 blue
ENSG00000101577 red
ENSG00000101596 blue
ENSG00000101605 blue
ENSG00000101608 blue
ENSG00000101624 blue
ENSG00000101639 blue
ENSG00000101654 blue
ENSG00000101665 black
ENSG00000101695 blue
ENSG00000101745 blue
ENSG00000101751 blue
ENSG00000101752 blue
ENSG00000101773 blue
ENSG00000101782 blue
ENSG00000101811 red
ENSG00000101842 turquoise
ENSG00000101843 blue
ENSG00000101844 blue
ENSG00000101846 blue
ENSG00000101849 turquoise
ENSG00000101856 blue
ENSG00000101868 blue
ENSG00000101882 turquoise
ENSG00000101888 blue
ENSG00000101901 blue
ENSG00000101911 blue
ENSG00000101916 red
