metavar,cluster,gene,statistic,p.value,FDR
mut,all,UROS,5,1,1
mut,all,USP13,6,0.7,0.918518518518518
mut,all,USP30,6,0.7,0.918518518518518
mut,all,USP31,6,0.7,0.918518518518518
mut,all,USP35,7,0.4,0.918518518518518
mut,all,USP37,5,1,1
mut,all,USP5,6,0.7,0.918518518518518
mut,all,USP54,6,0.7,0.918518518518518
mut,all,UTP15,6,0.7,0.918518518518518
mut,all,UTRN,6,0.7,0.918518518518518
mut,all,UTS2,5,1,1
mut,all,UTS2B,7,0.4,0.918518518518518
mut,all,UVSSA,4,1,1
mut,all,VAMP5,4,1,1
mut,all,VARS2,7,0.4,0.918518518518518
mut,all,VAT1,5,1,1
mut,all,VAV2,7,0.4,0.918518518518518
mut,all,VAV3,6,0.7,0.918518518518518
mut,all,VCAN,5,1,1
mut,all,VDAC1,6,0.7,0.918518518518518
mut,all,VEGFB,6,0.7,0.918518518518518
mut,all,VILL,6,0.7,0.918518518518518
mut,all,VIPR1,6,0.7,0.918518518518518
mut,all,VMO1,7,0.4,0.918518518518518
mut,all,VNN2,4,1,1
mut,all,VPS53,7,0.4,0.918518518518518
mut,all,VPS9D1,5,1,1
mut,all,VRK1,6,0.7,0.918518518518518
mut,all,VRK2,6,0.7,0.918518518518518
mut,all,VSIG4,6,0.7,0.918518518518518
mut,all,VSTM1,6,0.7,0.918518518518518
mut,all,VWA9,6,0.7,0.918518518518518
mut,all,WARS,6,0.7,0.918518518518518
mut,all,WBP2NL,2,0.4,0.918518518518518
mut,all,WBP5,6,0.7,0.918518518518518
mut,all,WDFY4,5,1,1
mut,all,WDPCP,6,0.7,0.918518518518518
mut,all,WDR11,6,0.7,0.918518518518518
mut,all,WDR24,7,0.4,0.918518518518518
mut,all,WDR46,7,0.4,0.918518518518518
mut,all,WDR5,5,1,1
mut,all,WDR60,6,0.7,0.918518518518518
mut,all,WDR62,5,1,1
mut,all,WDR74,6,0.7,0.918518518518518
mut,all,WDR76,5,1,1
mut,all,WDR86,7,0.4,0.918518518518518
mut,all,WNT5B,6,0.7,0.918518518518518
mut,all,WRN,6,0.7,0.918518518518518
mut,all,WWOX,5,1,1
mut,all,XAF1,7,0.4,0.918518518518518
mut,all,XCL1,3,0.7,0.918518518518518
mut,all,XCL2,5,1,1
mut,all,XPA,6,0.7,0.918518518518518
mut,all,XPNPEP3,6,0.7,0.918518518518518
mut,all,XPO5,6,0.7,0.918518518518518
mut,all,XRCC4,7,0.4,0.918518518518518
mut,all,XRCC6BP1,6,0.7,0.918518518518518
mut,all,XYLB,6,0.7,0.918518518518518
mut,all,XYLT2,2,0.4,0.918518518518518
mut,all,YAF2,8,0.2,0.918518518518518
mut,all,YBX1,5,1,1
mut,all,YBX3,7,0.4,0.918518518518518
mut,all,YIPF5,7,0.4,0.918518518518518
mut,all,YJEFN3,7,0.4,0.918518518518518
mut,all,YTHDC2,6,0.7,0.918518518518518
mut,all,YWHAH,8,0.2,0.918518518518518
mut,all,ZBP1,5,1,1
mut,all,ZBTB10,5,1,1
mut,all,ZBTB16,4,1,1
mut,all,ZBTB24,5,1,1
mut,all,ZBTB37,7,0.4,0.918518518518518
mut,all,ZBTB43,5,1,1
mut,all,ZBTB49,7,0.4,0.918518518518518
mut,all,ZBTB7A,7,0.4,0.918518518518518
mut,all,ZBTB8A,7,0.4,0.918518518518518
mut,all,ZC2HC1A,6,0.7,0.918518518518518
mut,all,ZC3H12D,7,0.4,0.918518518518518
mut,all,ZC3H3,5,1,1
mut,all,ZC3H6,6,0.7,0.918518518518518
mut,all,ZCCHC9,7,0.4,0.918518518518518
mut,all,ZDHHC1,6,0.7,0.918518518518518
mut,all,ZDHHC2,8,0.2,0.918518518518518
mut,all,ZDHHC21,5,1,1
mut,all,ZEB1,7,0.4,0.918518518518518
mut,all,ZFAT,7,0.4,0.918518518518518
mut,all,ZFP36L1,7,0.4,0.918518518518518
mut,all,ZFP36L2,8,0.2,0.918518518518518
mut,all,ZFYVE16,6,0.7,0.918518518518518
mut,all,ZFYVE28,7,0.4,0.918518518518518
mut,all,ZG16B,7,0.4,0.918518518518518
mut,all,ZKSCAN5,7,0.4,0.918518518518518
mut,all,ZMAT5,6,0.7,0.918518518518518
mut,all,ZMYND11,6,0.7,0.918518518518518
mut,all,ZMYND8,5,1,1
mut,all,ZNF10,7,0.4,0.918518518518518
mut,all,ZNF117,7,0.4,0.918518518518518
mut,all,ZNF124,6,0.7,0.918518518518518
mut,all,ZNF169,6,0.7,0.918518518518518
mut,all,ZNF18,6,0.7,0.918518518518518
mut,all,ZNF180,6,0.7,0.918518518518518
mut,all,ZNF2,7,0.4,0.918518518518518
mut,all,ZNF200,6,0.7,0.918518518518518
mut,all,ZNF251,6,0.7,0.918518518518518
mut,all,ZNF257,6,0.7,0.918518518518518
mut,all,ZNF260,6,0.7,0.918518518518518
mut,all,ZNF273,6,0.7,0.918518518518518
mut,all,ZNF274,5,1,1
mut,all,ZNF280C,4,1,1
mut,all,ZNF280D,7,0.4,0.918518518518518
mut,all,ZNF302,5,1,1
mut,all,ZNF324B,7,0.4,0.918518518518518
mut,all,ZNF329,6,0.7,0.918518518518518
mut,all,ZNF331,7,0.4,0.918518518518518
mut,all,ZNF341,7,0.4,0.918518518518518
mut,all,ZNF343,6,0.7,0.918518518518518
mut,all,ZNF35,5,1,1
mut,all,ZNF354A,5,1,1
mut,all,ZNF354B,7,0.4,0.918518518518518
mut,all,ZNF383,7,0.4,0.918518518518518
mut,all,ZNF417,5,1,1
mut,all,ZNF419,7,0.4,0.918518518518518
mut,all,ZNF446,6,0.7,0.918518518518518
mut,all,ZNF449,6,0.7,0.918518518518518
mut,all,ZNF467,6,0.7,0.918518518518518
mut,all,ZNF469,6,0.7,0.918518518518518
mut,all,ZNF471,6,0.7,0.918518518518518
mut,all,ZNF486,6,0.7,0.918518518518518
mut,all,ZNF503,5,1,1
mut,all,ZNF528,7,0.4,0.918518518518518
mut,all,ZNF544,5,1,1
mut,all,ZNF562,6,0.7,0.918518518518518
mut,all,ZNF569,7,0.4,0.918518518518518
mut,all,ZNF573,6,0.7,0.918518518518518
mut,all,ZNF575,2,0.4,0.918518518518518
mut,all,ZNF576,6,0.7,0.918518518518518
mut,all,ZNF587B,5,1,1
mut,all,ZNF597,6,0.7,0.918518518518518
mut,all,ZNF600,6,0.7,0.918518518518518
mut,all,ZNF629,6,0.7,0.918518518518518
mut,all,ZNF677,7,0.4,0.918518518518518
mut,all,ZNF703,6,0.7,0.918518518518518
mut,all,ZNF71,6,0.7,0.918518518518518
mut,all,ZNF75A,6,0.7,0.918518518518518
mut,all,ZNF783,5,1,1
mut,all,ZNF799,5,1,1
mut,all,ZNF804A,7,0.4,0.918518518518518
mut,all,ZNF814,6,0.7,0.918518518518518
mut,all,ZNF821,6,0.7,0.918518518518518
mut,all,ZNF90,7,0.4,0.918518518518518
mut,all,ZNRF2,6,0.7,0.918518518518518
mut,all,ZRANB3,8,0.2,0.918518518518518
mut,all,ZSCAN22,7,0.4,0.918518518518518
mut,all,ZSCAN5A,6,0.7,0.918518518518518
mut,all,ZSWIM4,4,1,1
mut,all,ZXDA,7,0.4,0.918518518518518
mut,all,ZZZ3,7,0.4,0.918518518518518
